Domain,Having_IP,Have_At_Sign,URL_Length,URL_Depth,Redirection,HTTP_Domain,Tiny_URL,Prefix_Suffix,Iframe,Mouse_Over,Right_Click,Forwarding,Label
bcpzonasegurasbeta-vlabcp.dns-cloud.net,0,0,1,1,0,0,0,1,1,1,1,1,phishing
especial-das-maes.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
mncelektronik.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
civilcontractorsinmumbai.in,0,0,1,3,0,0,0,0,1,1,1,1,phishing
etsee.club,0,0,0,0,0,0,0,0,1,1,1,1,phishing
mccarthyelectrical.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
stress-depression-therapy.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
pedacinhodefriburgo.com.br,0,0,0,2,0,0,0,0,1,1,1,1,phishing
https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru,0,0,1,2,0,1,0,0,1,1,1,1,phishing
news-dd.com,0,0,0,2,0,0,0,1,1,1,1,1,phishing
whatsappchat.zyns.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
videosfacebook.today,0,0,1,2,0,0,0,0,1,1,1,1,phishing
vanprint.am,0,0,1,4,0,0,0,0,1,1,1,1,phishing
paymentappdash.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,1,phishing
support.yrbinc.com,0,1,1,9,0,0,0,0,1,1,1,1,phishing
savesignin.app.link,0,0,0,1,0,0,0,0,1,1,1,1,phishing
trustveda.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
lojaxgrowup.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
hrsoftware.in.th,0,0,1,6,0,0,0,0,1,1,1,1,phishing
maruesushikan.jp,0,0,1,0,0,0,0,0,1,1,1,1,phishing
betasuus1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
c1511482.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,1,1,1,1,phishing
j.mp,0,0,0,1,0,0,1,0,1,1,1,1,phishing
cracksbot.com,0,0,0,2,0,0,1,0,1,1,1,1,phishing
videoskick.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
voipoid.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
lucidfestival.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
pmm.ac.in,0,0,0,3,0,0,0,0,1,1,1,1,phishing
snip.ly,0,0,0,1,0,0,0,0,1,1,1,1,phishing
orgogenlabs.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
rebrand.ly,0,0,0,1,0,0,0,0,1,1,1,1,phishing
2160pizle.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
leocaciobarroso.com.br,0,0,1,8,0,0,0,0,1,1,1,1,phishing
schroffenstein.online.fr,0,0,1,2,0,0,0,0,1,1,1,1,phishing
t.co,0,0,0,1,0,0,1,0,1,1,1,1,phishing
medienschmiede-sander.de,0,0,1,2,0,0,0,1,1,1,1,1,phishing
gg.gg,0,0,0,1,0,0,0,0,1,1,1,1,phishing
theprofessionalinstitutes.org,0,0,0,0,0,0,0,0,1,1,1,1,phishing
khaskhaskhabrein.com,0,1,1,4,0,0,0,0,1,1,1,1,phishing
veteransid.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
locksmithrishon.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
radioabbasfm.com.br,0,0,1,5,0,0,0,0,1,1,1,1,phishing
nikki.center,0,0,0,2,0,0,0,0,1,1,1,1,phishing
45.40.130.40,0,0,0,2,0,0,0,0,1,1,1,1,phishing
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,phishing
tptelecom.it,0,0,1,6,0,0,0,0,1,1,1,1,phishing
but-malte.web.app,0,0,0,0,0,0,0,1,1,1,1,1,phishing
fanxtv.info,0,0,0,1,0,0,0,0,1,1,1,1,phishing
norcaltc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,phishing
magento.vps.exoret.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
xn--bnkofmerc-qcbee85c.vg,0,0,0,0,0,0,0,1,1,1,1,1,phishing
dotpay.idpd.pl,0,0,1,1,0,0,0,0,1,1,1,1,phishing
wdestaques15.prime-oportunidades-agora.shop,0,0,1,5,0,0,0,1,1,1,1,1,phishing
btlinternetco.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
customerservicesupport.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,phishing
meduchet.com,0,0,1,7,0,0,1,0,1,1,1,1,phishing
kalemprom.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
rebrand.ly,0,0,0,1,0,0,0,0,1,1,1,1,phishing
taijishentie.com,0,0,1,2,1,0,0,0,1,1,1,1,phishing
message-moncompte-labonquepostale-fr.com,0,0,1,1,0,0,0,1,1,1,1,1,phishing
forgesmithvr.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
realestateinvestordatabase.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
mytanfarma.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
hbmap.info,0,0,0,11,0,0,0,0,1,1,1,1,phishing
kremenchug.org.ua,0,0,0,3,0,0,0,0,1,1,1,1,phishing
punnetthomes.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
barogaleria.com,0,1,1,5,0,0,0,0,1,1,1,1,phishing
sua-mae-vai-adora-essa-novidade.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
impots-govfraccount.ddns.net,0,0,1,2,0,0,0,1,1,1,1,1,phishing
ukbusinessinsiders.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
tioflaninat1974.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
blazecore53.icu,0,0,0,3,0,0,0,0,1,1,1,1,phishing
doctorfa.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
alaskanmalamute.us,0,0,1,2,0,0,0,0,1,1,1,1,phishing
innexinc.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
sp588226.sitebeat.site,0,0,0,0,0,0,0,0,1,1,1,1,phishing
absa.ent.box.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
umij.org,0,0,0,2,0,0,0,0,1,1,1,1,phishing
bank-of-america-secure00.dns05.com,0,0,1,4,0,0,0,1,1,1,1,1,phishing
oferamericanasweb.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
malerikonservator.se,0,0,1,4,0,0,0,0,1,1,1,1,phishing
peringatan-pemblokiran-akun04.webnode.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
pan-renegocie.net,0,0,0,0,0,0,0,1,1,1,1,1,phishing
vicariapastoralgdl.org,0,0,1,5,0,0,0,0,1,1,1,1,phishing
verifica.n26.corporateportal.gestisciiltuoaccount.com,0,0,1,5,0,0,1,0,1,1,1,1,phishing
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,1,phishing
ultimate-brandy.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
smsverificationmms.myfreesites.net,0,0,0,0,0,0,0,0,1,1,1,1,phishing
support.yrbinc.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
castromonitoramento.com.br,0,0,0,2,0,0,0,0,1,1,1,1,phishing
wireconfirmation68c10a25442a3e13.blogspot.com,0,0,1,0,0,0,1,0,1,1,1,1,phishing
my-jc-b-co.neworleans-garage-door.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
infohuntbd.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,phishing
commercialinvestingcenter.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
news-ontime.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
monsuwiproperties.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
elvin-trade.kz,0,0,1,5,0,0,0,1,1,1,1,1,phishing
mynewsplanet.com,0,0,1,6,0,0,1,0,1,1,1,1,phishing
communityreview.info,0,0,1,2,0,0,0,0,1,1,1,1,phishing
labyrinthtanning.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
bazkat-71.ml,0,0,0,4,0,0,0,1,1,1,1,1,phishing
zohrajabeen.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
homologacao.madrugadaolanches.com.br,0,0,1,5,0,0,0,0,1,1,1,1,phishing
abtekdoor.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
sunoffer.club,0,0,1,5,0,0,0,0,1,1,1,1,phishing
ww17.paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us,0,0,1,3,0,0,0,0,1,1,1,1,phishing
desbloqueio-online.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
sieck-kuehlsysteme.de,0,1,1,4,0,0,1,1,1,1,1,1,phishing
hltps-wwv-bancoripley-cl.publicidadtechtre.com,0,0,1,1,0,0,0,1,1,1,1,1,phishing
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,phishing
actualiza-banruralgt.com,0,0,0,0,0,0,1,1,1,1,1,1,phishing
sticker-z.ru,0,0,0,2,0,0,0,1,1,1,1,1,phishing
share-relations.de,0,0,0,4,0,0,0,1,1,1,1,1,phishing
starmak.com.tr,0,0,1,1,0,0,0,0,1,1,1,1,phishing
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,phishing
mackinn.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
manutencaoitauchecks.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
freeliker.net,0,0,0,1,0,0,0,0,1,1,1,1,phishing
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
biowise.org,0,0,1,6,0,0,0,0,1,1,1,1,phishing
electroopticalcomp.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
tptelecom.it,0,0,1,9,0,0,0,0,1,1,1,1,phishing
sistemadeatualizacaautomaticoonline.tk,0,0,1,2,0,0,0,0,1,1,1,1,phishing
mail01.tinyletterapp.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
palletsolutions.ca,0,0,1,3,0,0,0,0,1,1,1,1,phishing
verfiayiosnmerer.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
pennysolvers.co.uk,0,0,1,2,0,0,0,0,1,1,1,1,phishing
paullemmerick.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
juegosdemesamodernos.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
aomrottami.it,0,1,1,2,0,0,0,0,1,1,1,1,phishing
bethesdaalur.org,0,0,0,3,0,0,0,0,1,1,1,1,phishing
greenhome-geo.com,0,0,1,4,0,0,0,1,1,1,1,1,phishing
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,1,1,1,1,phishing
tmjdiscountbooks.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
cartoworld.co.ke,0,0,1,4,0,0,0,0,1,1,1,1,phishing
enigreen.net,0,0,1,3,0,0,0,0,1,1,1,1,phishing
gladysgarcete.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
realestate-page.us.alapinta.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
freedentist.net,0,0,0,2,0,0,0,0,1,1,1,1,phishing
c1800258.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
verificacaoitau.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
tptelecom.it,0,0,1,6,0,0,0,0,1,1,1,1,phishing
167.99.52.152,0,0,0,2,0,0,0,0,1,1,1,1,phishing
t.co,0,0,0,1,0,0,1,0,1,1,1,1,phishing
grupdewasa18.whatsappp.my.id,0,0,0,0,0,0,0,0,1,1,1,1,phishing
emmerentia.net.za,0,0,1,4,0,0,0,0,1,1,1,1,phishing
secureline-helpdesk.com,0,0,0,2,0,0,0,1,1,1,1,1,phishing
mailru.vipshop.ru,0,0,0,0,0,0,0,0,1,1,1,1,phishing
enigreen.net,0,0,1,3,0,0,0,0,1,1,1,1,phishing
cobrodesa.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
c1511482.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
smart-advertisement.com,0,0,1,4,0,0,1,1,1,1,1,1,phishing
tradoauc.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
sellao-managero.joomla.com,0,0,1,5,0,0,0,1,1,1,1,1,phishing
fotoblad.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,phishing
deportesherranz.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
betasusgunceladres.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
catholichub.tv,0,0,0,3,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
evnt.com.br,0,0,1,10,0,0,1,0,1,1,1,1,phishing
videosfacebook.today,0,0,1,2,0,0,0,0,1,1,1,1,phishing
tododiatemnovidadespravoce.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
jppost-ga.co,0,0,0,1,0,0,0,1,1,1,1,1,phishing
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,phishing
pantorouter.ir,0,0,1,4,0,0,0,0,1,1,1,1,phishing
suro5.sydneydailybuzz.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
alareentading-catalog.page.tl,0,0,0,0,0,0,0,1,1,1,1,1,phishing
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,phishing
gesticentre.fr,0,0,1,4,0,0,0,0,1,1,1,1,phishing
paullemmerick.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
iroglobal.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
ibtkar-tmuz.com,0,0,0,3,0,0,0,1,1,1,1,1,phishing
guycoweb.com,0,1,1,6,0,0,0,0,1,1,1,1,phishing
doapositioning.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
kjmtelecom.com.br,0,0,0,4,0,0,0,0,1,1,1,1,phishing
akilili.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
oruhr.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
skgfiltration.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
juiys.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,phishing
ewi.my.salesforce.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
thatgiftedgal.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
sharonjunebug.typeform.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
cpc.cx,0,0,0,1,0,0,0,0,1,1,1,1,phishing
santaremplay.com.br,0,0,0,2,0,0,0,0,1,1,1,1,phishing
metrological-focus.000webhostapp.com,0,0,1,6,0,0,0,1,1,1,1,1,phishing
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,phishing
ij.ij-aruba.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
indochina-art.ro,0,0,0,2,0,0,0,1,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
acount-disabled-page.cf,0,0,1,1,0,0,0,1,1,1,1,1,phishing
lqw9r6y8q.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,phishing
ulrc.go.ug,0,0,0,1,0,0,0,0,1,1,1,1,phishing
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,phishing
qrxhskj.cluster028.hosting.ovh.net,0,0,1,11,0,0,0,0,1,1,1,1,phishing
53.com-id3105365.thoughtoholics.net,0,0,1,2,0,0,0,1,1,1,1,1,phishing
locksmail.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
geocities.ws,0,0,0,1,0,0,0,0,1,1,1,1,phishing
tapcollective.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
betasusgirisburasi4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
mailto:ajuda@iti.itau,0,1,0,0,0,0,0,0,1,1,1,1,phishing
sparkpassedecom.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
duluxshop.lk,0,0,1,3,0,0,0,0,1,1,1,1,phishing
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
espaceclientv1.fr,0,0,1,5,0,0,0,0,1,1,1,1,phishing
104.168.211.161,0,0,1,3,0,0,0,0,1,1,1,1,phishing
dota2asia.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
bmttcbari.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
chqryurim.co.kr,0,0,1,6,0,0,0,0,1,1,1,1,phishing
decifra.com.br,0,0,0,2,0,0,0,0,1,1,1,1,phishing
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
Dsiadvisors.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
orgogenlabs.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
travisusd-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,phishing
fcoxzinc.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
leaddogweb.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
beta.kenaidanceta.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
publiccloudit.com,0,0,0,2,0,0,1,0,1,1,1,1,phishing
secure.captisa.com:443,0,0,1,1,0,0,0,0,1,1,1,1,phishing
berrycollege2-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,phishing
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
novolimiteltau.epizy.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
shopbundlebee.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
depozit-jucarii.ro,0,0,1,6,0,0,0,1,1,1,1,1,phishing
cartoes-caixa.com,0,0,0,2,0,0,0,1,1,1,1,1,phishing
novageracaotransportes.com.br,0,0,1,2,0,0,0,0,1,1,1,1,phishing
porquebiotecnologia.com.ar,0,0,1,3,0,0,0,0,1,1,1,1,phishing
wlrembroidery.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
washpucks.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
andreamigliaccio.it,0,0,1,3,0,0,0,0,1,1,1,1,phishing
oaep.diw.go.th,0,0,1,6,0,0,0,0,1,1,1,1,phishing
starttsboxfile.myfreesites.net,0,0,0,0,0,0,0,0,1,1,1,1,phishing
ggsales.ru,0,0,0,0,0,0,0,0,1,1,1,1,phishing
wdestaques14.otimosnegociosparavoce.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
diagnosticandstatisticalmanual.org,0,0,1,5,0,0,0,0,1,1,1,1,phishing
plataformaeducativa.se.jalisco.gob.mx,0,0,1,4,0,0,0,0,1,1,1,1,phishing
gordonng.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
drive.google.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
yourfitnesscorner.com,0,0,1,9,0,0,0,0,1,1,1,1,phishing
decifra.com.br,0,0,1,3,0,0,0,0,1,1,1,1,phishing
wishnquotes.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
adventurediscoverytravel.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
pjcm.net,0,0,0,1,1,0,0,0,1,1,1,1,phishing
rohtolab.com,0,0,1,9,0,0,0,0,1,1,1,1,phishing
golden-puzzled-tailor.glitch.me,0,0,0,0,0,0,0,1,1,1,1,1,phishing
med-practic.com,0,0,1,5,0,0,0,1,1,1,1,1,phishing
base.etagy.net,0,0,0,1,0,0,0,0,1,1,1,1,phishing
chinajinfang.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
faithpays.sowetoinnovations.co.za,0,0,1,2,1,0,0,0,1,1,1,1,phishing
vamos-de-novidades-da-semana.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
fulbondhu.net,0,0,1,5,0,0,0,0,1,1,1,1,phishing
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,phishing
steamthiou.tk,0,0,0,0,0,0,0,0,1,1,1,1,phishing
my-3mobile.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
hellosilk.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,phishing
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,phishing
vkontaktee.byethost4.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
newlimeco-my.sharepoint.com,0,0,1,4,0,0,1,1,1,1,1,1,phishing
chaneliom.ir,0,0,0,1,0,0,0,0,1,1,1,1,phishing
baleshwerbabaonline.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
hausbau.rs,0,0,0,3,0,0,0,0,1,1,1,1,phishing
secure.runescape.com-rsgames.xyz,0,0,0,0,0,0,0,1,1,1,1,1,phishing
jessenewhart.com,0,0,1,4,0,0,1,0,1,1,1,1,phishing
espaceclientv1.fr,0,0,1,5,0,0,0,0,1,1,1,1,phishing
parochiebavel.nl,0,0,1,1,0,0,0,0,1,1,1,1,phishing
millionworkermarch.icu,0,0,1,6,0,0,0,0,1,1,1,1,phishing
edpdpolska.pl,0,0,0,1,0,0,0,0,1,1,1,1,phishing
orgogenlabs.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
theingredients.net,0,0,0,2,0,0,0,0,1,1,1,1,phishing
rakuten.co.jp.supportaplicationcode13.jp-aplicatioebokendnslinfrntjopinjsoad3asfadum8.xyz,0,0,1,5,0,0,0,1,1,1,1,1,phishing
emotivaodontologia.com.br,0,0,0,1,0,0,0,0,1,1,1,1,phishing
rinnova-il-dominio.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
update.troyvanspanje.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
finalizando-pagamento.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
matrixpublishers.org,0,1,1,2,0,0,0,0,1,1,1,1,phishing
seguro-expert.pl,0,0,1,4,0,0,0,1,1,1,1,1,phishing
htl.li,0,0,0,1,0,0,0,0,1,1,1,1,phishing
batumi.net,0,0,0,3,0,0,0,0,1,1,1,1,phishing
xn--80al0adb1gd.xn--p1ai,0,0,0,0,0,0,0,1,1,1,1,1,phishing
flyingbird.co.tz,0,0,1,3,0,0,0,0,1,1,1,1,phishing
3.ly,0,0,0,1,0,0,0,0,1,1,1,1,phishing
saipardabazar.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
wetransfer-docushare1.ml,0,0,0,1,0,0,0,1,1,1,1,1,phishing
eros-group.ru,0,0,0,3,0,0,0,1,1,1,1,1,phishing
services.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
syntegradigital.joomla.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
soyalejo.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
redlinerecruitment353-my.sharepoint.com:443,0,0,1,5,0,0,1,1,1,1,1,1,phishing
tech-choice-intl.com,0,0,0,2,0,0,0,1,1,1,1,1,phishing
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
weddinghairhertfordshire.co.uk,0,0,1,2,1,0,0,0,1,1,1,1,phishing
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
aresczspsc.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
apple.com.icloud-lost.co,0,0,0,0,0,0,1,1,1,1,1,1,phishing
dadaindah.my.id,0,0,0,1,0,0,0,0,1,1,1,1,phishing
ukbusinessdaily.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
bestydecor.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
kidskitchen.ru,0,0,0,0,0,0,0,0,1,1,1,1,phishing
unada.ga,0,1,1,4,0,0,0,0,1,1,1,1,phishing
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,phishing
hotspear.com,0,0,1,4,0,0,1,0,1,1,1,1,phishing
aurapropaganda.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
greenpoint.art.br,0,0,1,3,0,0,0,0,1,1,1,1,phishing
globalminiimplantday.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
209.99.16.16,0,0,1,4,0,0,0,0,1,1,1,1,phishing
ayjegvgm.livedrive.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
rohtolab.com,0,0,1,9,0,0,0,0,1,1,1,1,phishing
claassistencia.com.br,0,0,1,3,0,0,0,0,1,1,1,1,phishing
vrl.to,0,0,0,1,0,0,0,0,1,1,1,1,phishing
steamcoummunity.gq,0,0,0,3,0,0,0,0,1,1,1,1,phishing
itechcircle.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
vl2-ru.1gb.ru,0,0,0,0,0,0,0,1,1,1,1,1,phishing
sadervoyages.intnet.mu,0,0,1,3,0,0,1,0,1,1,1,1,phishing
click.email.office.com,0,0,1,0,0,0,0,0,1,1,1,1,phishing
docusignemail1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,1,1,1,1,phishing
vpscouriers.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
juanthradio.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
nwer.hyperphp.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,phishing
dofus.page,0,0,1,5,0,0,0,0,1,1,1,1,phishing
dunggiodrilling.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
art-sticker.fr,0,0,1,4,0,0,0,1,1,1,1,1,phishing
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
meylanbt.co.ke,0,0,0,2,0,0,1,0,1,1,1,1,phishing
hrpayrollsystem.it,0,0,1,1,0,0,0,0,1,1,1,1,phishing
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,phishing
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,phishing
my3.uk-verifyid.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
parafiaczarkow.ns48.pl,0,0,0,3,0,0,0,0,1,1,1,1,phishing
realfreakypedia.com,0,1,1,5,1,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
kishblackdolphin.ir,0,0,1,5,0,0,0,0,1,1,1,1,phishing
pfgventures-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
bluemarble.cloud,0,0,1,6,0,0,0,0,1,1,1,1,phishing
decifra.com.br,0,0,1,3,0,0,0,0,0,0,1,0,phishing
mixql.io,0,0,0,5,0,0,0,0,1,1,1,1,phishing
moonkahonda.com,0,0,1,6,0,0,0,0,0,0,1,0,phishing
reencuentro.agapesv.org,0,0,1,2,0,0,0,0,1,1,1,1,phishing
